BottomBarrelSurvey	2	SING0459.JPG	Link	8	3200	2.5	1581939517	2020	2	17	11	38	37	2427	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0460.JPG	Link	8	3200	2.5	1581939519	2020	2	17	11	38	39	2429	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0461.JPG	Link	8	3200	2.5	1581939521	2020	2	17	11	38	41	2431	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0462.JPG	Link	8	3200	2.5	1581939523	2020	2	17	11	38	43	2433	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0463.JPG	Link	8	3200	2.5	1581939525	2020	2	17	11	38	45	2435	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0464.JPG	Link	8	3200	2.5	1581939527	2020	2	17	11	38	47	2437	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0465.JPG	Link	8	3200	2.5	1581939529	2020	2	17	11	38	49	2439	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0466.JPG	Link	8	3200	2.5	1581939531	2020	2	17	11	38	51	2441	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0467.JPG	Link	8	3200	2.5	1581939533	2020	2	17	11	38	53	2443	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0468.JPG	Link	8	3200	2.5	1581939535	2020	2	17	11	38	55	2445	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0469.JPG	Link	8	3200	2.5	1581939537	2020	2	17	11	38	57	2447	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0470.JPG	Link	8	3200	2.5	1581939539	2020	2	17	11	38	59	2449	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0471.JPG	Link	8	3200	2.5	1581939541	2020	2	17	11	39	1	2451	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0472.JPG	Link	8	3200	2.5	1581939543	2020	2	17	11	39	3	2453	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0473.JPG	Link	8	3200	2.5	1581939545	2020	2	17	11	39	5	2455	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0474.JPG	Link	8	3200	2.5	1581939547	2020	2	17	11	39	7	2457	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0475.JPG	Link	8	3200	2.5	1581939549	2020	2	17	11	39	9	2459	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0476.JPG	Link	8	3200	2.5	1581939551	2020	2	17	11	39	11	2461	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0477.JPG	Link	8	3200	2.5	1581939553	2020	2	17	11	39	13	2463	-14.53	14	253	-42	-1			
